uesi_id,city,year,pm25_mean,who_2021,who_2005
TUR_R1269255,"Izmir, TUR",2007,20.487678571428575,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R1269255,"Izmir, TUR",2008,19.271071428571428,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R1269255,"Izmir, TUR",2009,19.73464285714286,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R1269255,"Izmir, TUR",2010,17.871428571428574,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R1269255,"Izmir, TUR",2011,23.098392857142855,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R1269255,"Izmir, TUR",2012,22.875,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R1269255,"Izmir, TUR",2013,21.209285714285713,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R1269255,"Izmir, TUR",2014,20.65517857142857,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R1269255,"Izmir, TUR",2015,22.316428571428574,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R1269255,"Izmir, TUR",2016,20.79017857142857,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R1269255,"Izmir, TUR",2017,20.817678571428573,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R1269255,"Izmir, TUR",2018,21.49214285714286,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R1269255,"Izmir, TUR",2019,23.134095333568556,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R1269255,"Izmir, TUR",2020,18.671964285714285,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R1269255,"Izmir, TUR",2021,18.884642857142858,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R1269255,"Izmir, TUR",2022,23.5,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",1998,18.13125,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",1999,17.97375,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2000,20.273125,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2001,20.217083333333335,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2002,21.504166666666666,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2003,20.18125,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2004,17.774375,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2005,18.446666666666665,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2006,20.468958333333333,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2007,19.667916666666667,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2008,19.79083333333333,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2009,21.51104166666667,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2010,18.87979166666667,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2011,25.654791666666668,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TUR_R223422,"Ankara, TUR",2012,25.00625,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TUR_R223422,"Ankara, TUR",2013,22.629375,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2014,22.62020833333333,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2015,22.78708333333333,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2016,22.71361111111111,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2017,23.502222222222223,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2018,20.398125,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2019,21.25193502245404,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2020,20.500833333333333,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2021,18.887083333333333,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223422,"Ankara, TUR",2022,14,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
TUR_R223474,"Istanbul, TUR",1998,18.544615384615383,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",1999,17.10102564102564,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2000,19.81128205128205,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2001,17.08358974358974,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2002,20.074358974358972,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2003,16.993589743589745,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2004,15.54474358974359,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2005,16.366282051282052,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2006,18.49307692307692,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2007,16.937948717948718,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2008,16.26871794871795,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2009,18.561923076923076,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2010,17.174999999999997,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2011,19.01833333333333,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2012,19.78320512820513,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2013,19.06666666666667,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2014,19.17846153846154,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2015,21.73017094017094,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2016,17.07746438746439,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2017,20.30680097680098,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2018,19.968324175824176,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2019,20.426647076168415,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2020,17.156666666666666,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2021,17.95820512820513,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TUR_R223474,"Istanbul, TUR",2022,17.9,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1293250,"Taipei, TWN",1998,15.08,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1293250,"Taipei, TWN",1999,13.97,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
TWN_R1293250,"Taipei, TWN",2000,17.4,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1293250,"Taipei, TWN",2001,17.44,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1293250,"Taipei, TWN",2002,17.4,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1293250,"Taipei, TWN",2003,17.8,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1293250,"Taipei, TWN",2004,18.29,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1293250,"Taipei, TWN",2005,18.14,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1293250,"Taipei, TWN",2006,19.18,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1293250,"Taipei, TWN",2007,19.31,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1293250,"Taipei, TWN",2008,17.63,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1293250,"Taipei, TWN",2009,18.38,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1293250,"Taipei, TWN",2010,17.98,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1293250,"Taipei, TWN",2011,17.96,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1293250,"Taipei, TWN",2012,17.52,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1293250,"Taipei, TWN",2013,17.05,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1293250,"Taipei, TWN",2014,18.46,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1293250,"Taipei, TWN",2015,17.52,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1293250,"Taipei, TWN",2016,14.42,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
TWN_R1293250,"Taipei, TWN",2017,16.253333333333334,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1293250,"Taipei, TWN",2018,14.32,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
TWN_R1293250,"Taipei, TWN",2019,13.879335137233351,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
TWN_R1293250,"Taipei, TWN",2020,12.18,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
TWN_R1293250,"Taipei, TWN",2021,12.615,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
TWN_R1293250,"Taipei, TWN",2022,9.9,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
TWN_R1527220,"New Taipei City, TWN",1998,15.27,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",1999,14.23,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
TWN_R1527220,"New Taipei City, TWN",2000,22.57,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",2001,20.735,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",2002,20.795,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",2003,19.325,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",2004,20.745,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",2005,21.5,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",2006,21.595,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",2007,21.545,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",2008,19.845,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",2009,20.855,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",2010,20.68,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",2011,19.78,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",2012,19.785,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",2013,19.29,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",2014,20.59,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",2015,18.77,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",2016,16.64,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",2017,16.566666666666666,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",2018,15.62,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",2019,15.35147892145809,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R1527220,"New Taipei City, TWN",2020,12.645,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
TWN_R1527220,"New Taipei City, TWN",2021,12.86,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
TWN_R1527220,"New Taipei City, TWN",2022,10.3,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
TWN_R2127210,"Pingtung, TWN",1998,19.55,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2127210,"Pingtung, TWN",1999,18.77,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2127210,"Pingtung, TWN",2000,23.595,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2127210,"Pingtung, TWN",2001,26.57,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2127210,"Pingtung, TWN",2002,26.07,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2127210,"Pingtung, TWN",2003,24.455,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2127210,"Pingtung, TWN",2004,26.645,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2127210,"Pingtung, TWN",2005,26.835,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2127210,"Pingtung, TWN",2006,25.685000000000002,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2127210,"Pingtung, TWN",2007,26.525,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2127210,"Pingtung, TWN",2008,25.755000000000003,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2127210,"Pingtung, TWN",2009,27.755000000000003,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2127210,"Pingtung, TWN",2010,24.715,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2127210,"Pingtung, TWN",2011,26.869999999999997,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2127210,"Pingtung, TWN",2012,24.52,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2127210,"Pingtung, TWN",2013,24.52,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2127210,"Pingtung, TWN",2014,24.715,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2127210,"Pingtung, TWN",2015,24.07,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2127210,"Pingtung, TWN",2016,22.395,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2127210,"Pingtung, TWN",2017,22.796666666666667,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2127210,"Pingtung, TWN",2018,20.96,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2127210,"Pingtung, TWN",2019,22.703688484358807,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2127210,"Pingtung, TWN",2020,18.645,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2127210,"Pingtung, TWN",2021,19.25,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2127210,"Pingtung, TWN",2022,17.8,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2418506,"Tainan, TWN",1998,23.03,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2418506,"Tainan, TWN",1999,21.4,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2418506,"Tainan, TWN",2000,26.04,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2418506,"Tainan, TWN",2001,29.73,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2418506,"Tainan, TWN",2002,29.16,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2418506,"Tainan, TWN",2003,26.895,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2418506,"Tainan, TWN",2004,29.04,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2418506,"Tainan, TWN",2005,28.615000000000002,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2418506,"Tainan, TWN",2006,27.455,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2418506,"Tainan, TWN",2007,29.27,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2418506,"Tainan, TWN",2008,27.79,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2418506,"Tainan, TWN",2009,30.884999999999998,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2418506,"Tainan, TWN",2010,26.975,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2418506,"Tainan, TWN",2011,29.685000000000002,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2418506,"Tainan, TWN",2012,26.259999999999998,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2418506,"Tainan, TWN",2013,26.689999999999998,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2418506,"Tainan, TWN",2014,27.533333333333335,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
TWN_R2418506,"Tainan, TWN",2015,24.665,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2418506,"Tainan, TWN",2016,23.37,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2418506,"Tainan, TWN",2017,23.93,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2418506,"Tainan, TWN",2018,22.446666666666665,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2418506,"Tainan, TWN",2019,23.34614520676383,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2418506,"Tainan, TWN",2020,19.215,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2418506,"Tainan, TWN",2021,20.775,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2418506,"Tainan, TWN",2022,17.8,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",1998,16.24,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",1999,15.16,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",2000,19.1,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",2001,19.27,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",2002,19.82,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",2003,19.63,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",2004,20.58,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",2005,20.52,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",2006,21.76,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",2007,21.33,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",2008,19.37,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",2009,20.82,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",2010,20.5,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",2011,20.08,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",2012,19.53,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",2013,19.03,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",2014,22.16,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",2015,20.14,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",2016,17.38,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",2017,18.213333333333335,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",2018,17.59,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
TWN_R2770986,"Taoyuan, TWN",2019,15.765659445221138,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
